date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2025-01-20,0.10108948732236078,0.14363908653430088,0.7037742285991265,-8.466664071172127
2025-01-21,0.21610643569219087,0.1427297395232934,1.5140953554176595,-8.466664071172127
2025-01-22,0.15261232470420932,0.14296954548047425,1.0674463865106993,-8.466664071172127
2025-01-23,0.1608897373257864,0.14287894940466234,1.1260562734830437,-8.466664071172127
2025-01-24,0.16353488348100376,0.14281073478660744,1.145116182795103,-8.466664071172127
2025-01-27,0.1704856909633394,0.14227471932410848,1.198285203255014,-8.466664071172127
2025-01-28,0.18036827267286826,0.14210211827500724,1.2692863052456778,-8.466664071172127
2025-01-29,0.1465959756407391,0.14225938177756042,1.0304837108737015,-8.466664071172127
2025-01-30,0.13081933921176467,0.14054597146767558,0.9307939448257472,-8.466664071172127
2025-01-31,-0.02716221931675251,0.1269329089947834,-0.213988787713585,-8.466664071172127
2025-02-03,-0.04181296857494718,0.12717932621211106,-0.32877174160532235,-8.466664071172127
2025-02-04,-0.06897188654907223,0.1256759157937582,-0.5488075110768182,-8.466664071172127
2025-02-05,-0.06339818127239355,0.12608495760657798,-0.5028211332728084,-8.466664071172127
2025-02-06,-0.03132813228711034,0.12505685570575037,-0.25051111440721924,-8.466664071172127
2025-02-07,-0.0469354048830604,0.12566797281692452,-0.37348740359993543,-8.466664071172127
2025-02-10,0.004052982842844676,0.12450997317861695,0.032551471495624144,-8.466664071172127
2025-02-11,0.018209552340109902,0.12429018122898777,0.14650837387195756,-8.466664071172127
2025-02-12,-0.04266262604641842,0.1257421864825416,-0.33928649755380086,-8.466664071172127
2025-02-13,-0.04594540078212206,0.12562150834830457,-0.3657446991858393,-8.466664071172127
2025-02-14,-0.05992723716443913,0.12558584858833624,-0.4771814486907473,-8.466664071172127
2025-02-17,-0.11604334505948702,0.122389922001155,-0.948144611599572,-8.466664071172127
2025-02-18,-0.13929758931368952,0.12098000960330473,-1.1514099707087841,-8.466664071172127
2025-02-19,-0.1761058338345501,0.11958227044970916,-1.4726751145656845,-8.466664071172127
2025-02-20,-0.19601974890732932,0.11973373991504323,-1.637130428285416,-8.466664071172127
2025-02-21,-0.2408130991964843,0.12174434825255774,-1.9780228212066102,-8.466664071172127
2025-02-24,-0.23711858778171568,0.12178837955225806,-1.9469721877691188,-8.466664071172127
2025-02-25,-0.22881590840486593,0.12202660030837002,-1.8751313879648506,-8.466664071172127
2025-02-26,-0.2204528006638885,0.12179173517097742,-1.8100801368369182,-8.466664071172127
2025-02-27,-0.23481858276839718,0.1223310972033146,-1.9195330389142842,-8.466664071172127
2025-02-28,-0.18522088442927098,0.12452618217031847,-1.4874051480670822,-8.466664071172127
2025-03-03,-0.21036723923988201,0.1256738041426723,-1.6739147881690664,-8.466664071172127
2025-03-04,-0.2539428464478694,0.12828611490638667,-1.9795037571539005,-8.466664071172127
2025-03-05,-0.20337579621790688,0.12859651189904958,-1.5815032088705507,-8.466664071172127
