date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2025-03-04,-0.16877380704059652,0.06938281967831589,-2.4325014149481614,-4.770573165761329
2025-03-05,-0.15100828995096838,0.07057470150144668,-2.13969434851769,-4.770573165761329
2025-03-06,-0.16080046232445075,0.07085976135356103,-2.2692775032380177,-4.770573165761329
2025-03-07,-0.14147144278909082,0.07207959467596155,-1.9627114084795398,-4.770573165761329
2025-03-10,-0.15486841958857106,0.0731227763923553,-2.1179231318788103,-4.770573165761329
2025-03-11,-0.1652373159227938,0.07364144675568414,-2.2438086594223474,-4.770573165761329
2025-03-12,-0.16659075418907396,0.0736768846879946,-2.2610993243613535,-4.770573165761329
2025-03-13,-0.1714423474176988,0.07393455992868965,-2.318839086660636,-4.770573165761329
2025-03-14,-0.0546593290949779,0.06962284980675304,-0.7850774457910259,-4.770573165761329
2025-03-17,-0.01907068311577145,0.07093480082054404,-0.2688480533556136,-4.770573165761329
2025-03-18,-0.04422048318493992,0.07065786407561403,-0.6258395121825034,-4.770573165761329
2025-03-19,-0.03222215727244706,0.07106795824218888,-0.4533992261693914,-4.770573165761329
2025-03-20,-0.06173126547384064,0.07068107102799771,-0.8733776183072843,-4.770573165761329
2025-03-21,-0.0882084489778848,0.07087064331858756,-1.2446401619547593,-4.770573165761329
2025-03-24,-0.03716190113218545,0.07243877843705096,-0.5130111514025462,-4.770573165761329
2025-03-25,-0.038886754468334096,0.0724993799350876,-0.5363736145488609,-4.770573165761329
2025-03-26,-0.04437993534786014,0.07243258791942483,-0.6127067473721785,-4.770573165761329
2025-03-27,-0.040720230679357323,0.07241897288890245,-0.5622867745145461,-4.770573165761329
2025-03-28,-0.0816404388196385,0.07383409231789109,-1.1057282111377134,-4.770573165761329
2025-03-31,-0.07326120487633096,0.07378475177418964,-0.9929044025320986,-4.770573165761329
2025-04-01,-0.05819532379930099,0.07372471905696396,-0.7893597228134017,-4.770573165761329
2025-04-02,-0.042520642583431245,0.07388361148431992,-0.5755084480738366,-4.770573165761329
2025-04-03,-0.1567637148452927,0.09234116998219083,-1.6976578797466675,-5.5617305118163705
2025-04-04,-0.2282510972566383,0.10482034564197248,-2.1775457413225827,-8.03565736010426
2025-04-07,-0.28903729438720094,0.10617838395919547,-2.72218584997751,-9.008687946634787
2025-04-08,-0.3651544899261831,0.1081663645121329,-3.375859876340987,-10.201764160360575
2025-04-09,-0.2322736870654914,0.13423783666247432,-1.7303145882000244,-10.201764160360575
2025-04-10,-0.3216447031388274,0.13858683163479893,-2.320889361165415,-10.201764160360575
2025-04-11,-0.2959918719358758,0.1397952458679816,-2.1173243059739066,-10.201764160360575
2025-04-14,-0.2674107218678642,0.14073245170209345,-1.9001354601135423,-10.201764160360575
2025-04-15,-0.3014280642240647,0.13955009369643956,-2.1599990099594986,-10.201764160360575
2025-04-16,-0.2937955780528813,0.1393517477799742,-2.1083020682077285,-10.201764160360575
2025-04-17,-0.2792273847602,0.1398668867731162,-1.996379494834586,-10.201764160360575
2025-04-21,-0.3132576282745213,0.1405531244625934,-2.228748947931721,-10.201764160360575
2025-04-22,-0.271928466887795,0.14302515088381376,-1.9012632757765493,-10.201764160360575
2025-04-23,-0.24121369371493118,0.14327932733668247,-1.6835205622379794,-10.201764160360575
2025-04-24,-0.19904852910181348,0.14422670390513892,-1.3801087018721032,-10.201764160360575
2025-04-25,-0.22833346033195562,0.14355846064347275,-1.5905259732411137,-10.201764160360575
2025-04-28,-0.20084002339254256,0.14348683948468188,-1.3997104132604683,-10.201764160360575
2025-04-29,-0.16999152958925812,0.14320362202794343,-1.1870616621420897,-10.201764160360575
2025-04-30,-0.18815369533810436,0.1431124778463904,-1.3147259985258513,-10.201764160360575
2025-05-01,-0.20459831109968152,0.1427844374932754,-1.4329174431864629,-10.201764160360575
2025-05-02,-0.17024041138523205,0.14379727548161558,-1.1838917727408347,-10.201764160360575
2025-05-05,-0.16895859155956383,0.14376529331105617,-1.1752390835665634,-10.201764160360575
2025-05-06,-0.1885459828091992,0.14381775513832615,-1.311006298407681,-10.201764160360575
2025-05-07,-0.18838937692478236,0.1438193305896715,-1.3099030300890004,-10.201764160360575
2025-05-08,-0.1410271385771065,0.1445658506107768,-0.9755217984142203,-10.201764160360575
2025-05-09,-0.163510233987722,0.1438564655523876,-1.136620682010133,-10.201764160360575
2025-05-12,-0.09818895116933073,0.1471011114130356,-0.6674929252820693,-10.201764160360575
2025-05-13,-0.09919815985196825,0.14709938745089698,-0.674361474721174,-10.201764160360575
2025-05-14,-0.1359395972223303,0.14712421672896364,-0.923978392168857,-10.201764160360575
2025-05-15,-0.11108580532443559,0.14755735241825813,-0.7528313805032076,-10.201764160360575
2025-05-16,-0.09215890110038606,0.1478288814565201,-0.6234160753458189,-10.201764160360575
2025-05-19,-0.06044277934274403,0.14700115146394035,-0.41117214893089293,-10.201764160360575
2025-05-20,-0.0625343086156437,0.1470074958948431,-0.42538176869821337,-10.201764160360575
2025-05-21,-0.12414462863716678,0.14947732642139458,-0.8305248134234628,-10.201764160360575
2025-05-22,-0.12207457586362928,0.14946582949697043,-0.8167390250632748,-10.201764160360575
2025-05-23,-0.11063587951556395,0.14925584010261725,-0.7412499198657749,-10.201764160360575
2025-05-27,-0.07656744228760554,0.1511746314400055,-0.5064834063643261,-10.201764160360575
2025-05-28,-0.07137971180735825,0.15096178353558937,-0.4728329921362543,-10.201764160360575
2025-05-29,-0.024463645243776932,0.15012252782338628,-0.16295785581600067,-10.201764160360575
2025-05-30,-0.06204703279480121,0.14966496275571647,-0.41457286763953255,-10.201764160360575
2025-06-02,-0.048541378192623406,0.14948301209510462,-0.32472839229209693,-10.201764160360575
2025-06-03,-0.05890104525945736,0.1491219817945214,-0.39498566576602,-10.201764160360575
2025-06-04,-0.034325311586200426,0.14834377807526267,-0.23139030184862472,-10.201764160360575
2025-06-05,-0.015755295804113903,0.14793980613429655,-0.10649801575251211,-10.201764160360575
2025-06-06,0.020695042054470925,0.14834353553020307,0.13950754227680767,-10.201764160360575
2025-06-09,0.06378073898982177,0.14830181469948503,0.43007389436916477,-10.201764160360575
2025-06-10,0.03282192557709536,0.14681447188744198,0.22356056017596748,-10.201764160360575
2025-06-11,-0.007666596775762935,0.1463177654245814,-0.052396896258743345,-10.201764160360575
2025-06-12,0.0011189368318207827,0.14623872184436237,0.007651440177462948,-10.201764160360575
2025-06-13,-0.05025940829954976,0.14707971217559992,-0.3417154382213133,-10.201764160360575
2025-06-16,-0.019058970966488096,0.1473095426345201,-0.1293804231934522,-10.201764160360575
2025-06-17,-0.02313542369969315,0.14743189190517897,-0.15692278923323272,-10.201764160360575
2025-06-18,-0.052345562454115674,0.14648892932949517,-0.35733459650302757,-10.201764160360575
2025-06-19,-0.04038151593695944,0.14638493333462702,-0.27585841668998656,-10.201764160360575
2025-06-20,-0.049303067166729164,0.1464367924412123,-0.33668497066078595,-10.201764160360575
2025-06-23,-0.03135333972099743,0.14672306554266668,-0.21369059871421486,-10.201764160360575
2025-06-24,0.020421806040062183,0.1462141919041158,0.13967047777040942,-10.201764160360575
2025-06-25,-0.003613010968238806,0.1466534876250337,-0.02463637944619918,-10.201764160360575
2025-06-26,0.02037551098546153,0.1473283374095366,0.13830001304380848,-10.201764160360575
2025-06-27,0.011293303115885766,0.1472494621204624,0.07669503815672277,-10.201764160360575
2025-06-30,0.12758336580645568,0.13586121220139558,0.9390713047468683,-10.201764160360575
2025-07-01,0.27552394876760866,0.12503854454848667,2.2035121231019104,-10.201764160360575
2025-07-02,0.3317878393355979,0.12268846057392062,2.704311699596993,-10.201764160360575
